time
0.019999265670776367

0.010999917984008789

0.011619329452514648

0.013442277908325195

0.010998964309692383

0.013009309768676758

0.012076139450073242

0.021233320236206055

0.012415885925292969

0.019690513610839844

0.012999534606933594

0.011999130249023438

0.010737419128417969

0.019010066986083984

0.013453006744384766

0.016691207885742188

0.02067708969116211

0.026096343994140625

0.013381004333496094

0.011301279067993164

0.01100015640258789

0.011000633239746094

0.01100301742553711

0.013665437698364258

0.010999917984008789

0.022888660430908203

0.011628866195678711
0.013796091079711914
0.01175236701965332
0.013000249862670898
0.010999441146850586
0.01699376106262207
0.024008512496948242
0.011998414993286133
0.010997295379638672
0.012042045593261719
0.012008428573608398
0.011090755462646484
0.017154216766357422
0.020830631256103516
0.03357243537902832
0.029238224029541016
