time 
0.013879060745239258

0.02097344398498535

0.013604164123535156

0.019135475158691406

0.01662611961364746

0.016448974609375

0.02115464210510254

0.0162200927734375

0.030802488327026367

0.024049043655395508

0.019936561584472656

0.023002147674560547

0.012003898620605469

0.012996673583984375

0.023196935653686523

0.014954566955566406

0.01957869529724121

0.018574953079223633

0.018344402313232422

0.011263132095336914

0.018965959548950195

0.01933431625366211

0.01975560188293457

0.014116048812866211

0.010989904403686523

0.01152801513671875

0.015215873718261719

0.011516571044921875

0.02450275421142578

0.022111177444458008

0.012000560760498047

0.018932580947875977

0.022576332092285156

0.0190584659576416

0.027348756790161133

0.024637937545776367

0.014050722122192383

0.013564348220825195

0.015709638595581055

0.01500391960144043
